seed,top_genes,ae_latent,clin_latent,cv_mean,cv_std,test_cindex
50,50,16,32,0.6382419137599448,0.02703589524064597,0.688800968437214
50,50,16,64,0.632873261864249,0.029738015247933895,0.651392128495084
50,50,32,16,0.6410479156742033,0.030856829034144776,0.665446278307597
50,50,32,32,0.6341661005570918,0.024881214283002124,0.6516578582184298
50,50,32,64,0.6260390357563117,0.030373487958527116,0.6631432873719331
50,50,64,16,0.6386754089637968,0.026386252944536028,0.6733886444831557
50,50,64,32,0.6553857084207757,0.03646288737009893,0.6558209572175145
50,50,64,64,0.6353193368174634,0.026695036284817487,0.6440993238654817
50,100,8,16,0.6101568071020367,0.030078530279935813,0.6304290058755795
50,100,8,32,0.6273243480479079,0.02455719592395718,0.6180282854527739
50,100,8,64,0.6259673947634135,0.024845622814225945,0.6241991201393605
50,100,16,16,0.6032103758393631,0.042696843310660704,0.6252620390327438
50,100,16,32,0.6114639216421096,0.0194834730512923,0.6514511795447164
50,100,16,64,0.6196048689695242,0.028909458407370837,0.6124479612625114
50,100,32,16,0.6039644832286309,0.025298236797494298,0.6140718651274026
50,100,32,32,0.6139886285769491,0.03275166687965133,0.6438335941421359
50,100,32,64,0.6129127272734424,0.029968338607379585,0.6332929817827512
50,100,64,16,0.5981741103994047,0.01649892012631853,0.65399037467891
50,100,64,32,0.6013738815125574,0.030040897467482067,0.6367769937110632
50,100,64,64,0.6126994292623121,0.0317698280355953,0.6326434202367948
50,250,8,16,0.6032870676237885,0.0290578819521484,0.6700522601789247
50,250,8,32,0.6017423683943759,0.025053927802931662,0.6762821459151437
50,250,8,64,0.6083949926264492,0.018925981674278752,0.6465204169004104
50,250,16,16,0.5921730340624796,0.024258425254730046,0.6671587587469368
50,250,16,32,0.5928728487322118,0.02001731674356093,0.6630547107974845
50,250,16,64,0.5926245104838255,0.0260166764501489,0.6591868670465617
50,250,32,16,0.5953308227835723,0.024024880554460046,0.669668428356314
50,250,32,32,0.5925350412197758,0.022589116608345016,0.659954530691783
50,250,32,64,0.5941009429869013,0.027856974095463477,0.6610469751099826
50,250,64,16,0.5926435883680025,0.022020246622030976,0.657622014231303
50,250,64,32,0.6007816507801099,0.026085264515516546,0.6545513596504178
50,250,64,64,0.5986971390169079,0.027076870826111075,0.6679559479169742
100,15,8,16,0.6278850634965837,0.02590225559757401,0.671683354192741
100,15,8,32,0.6302800472887491,0.023415567134356805,0.6653629536921152
100,15,8,64,0.6401822333377637,0.02293745301854073,0.6720588235294118
100,15,16,16,0.6209125710046411,0.024598618301193233,0.6741864831038799
100,15,16,32,0.6459409282139681,0.03010771511825616,0.6850125156445557
100,15,16,64,0.6410345998337484,0.0229111613238803,0.6645807259073843
100,15,32,16,0.6435861923317503,0.021183554918439266,0.6652065081351689
100,15,32,32,0.6297458438220864,0.030563524154542054,0.6747183979974969
100,15,32,64,0.6329808979506261,0.029101780647435314,0.6488735919899875
100,15,64,16,0.6398121122606284,0.021335130335870957,0.6710888610763455
100,15,64,32,0.6285562127032638,0.020229476524493792,0.6683354192740926
100,15,64,64,0.632065752802339,0.033540163409870476,0.6635481852315395
100,50,8,16,0.6299690903492875,0.03498893984061161,0.6542553191489362
100,50,8,32,0.6428293009224652,0.019558260032692537,0.6588861076345431
100,50,8,64,0.6385100325434319,0.018894859028997915,0.6549436795994994
100,50,16,16,0.6198041818735971,0.03940962902387286,0.6353254067584481
100,50,16,32,0.6291277625436305,0.03220511540877807,0.6471214017521902
100,50,16,64,0.6252991548909381,0.030143477131617802,0.6519086357947435
100,50,32,16,0.6325830109370892,0.034073053043263475,0.6343241551939925
100,50,32,32,0.6356149077397093,0.03534728777602347,0.6400187734668336
100,50,32,64,0.6254904548715509,0.031158646803186894,0.6331038798498123
100,50,64,16,0.6238152979091909,0.02676666871540465,0.6512828535669587
100,50,64,32,0.6223665762080979,0.03756551903842183,0.6450876095118898
100,50,64,64,0.6299763291877903,0.030135504254006264,0.6545056320400501
100,100,8,16,0.6287987572079372,0.034057731984557985,0.6503754693366708
100,100,8,32,0.6287306894651555,0.03161720688459789,0.6594180225281602
100,100,8,64,0.6333840128596923,0.029483558229390812,0.6350438047559449
100,100,16,16,0.6255594674237731,0.025953596648469728,0.6375469336670838
100,100,16,32,0.6273040172916826,0.034257596537737994,0.6445244055068836
100,100,16,64,0.6259959957136919,0.026750656151162462,0.6527221526908635
100,100,32,16,0.6167471846122561,0.04382541656400161,0.6303191489361702
100,100,32,32,0.6291930709139135,0.03635471775159727,0.6475907384230288
100,100,32,64,0.6289598559084509,0.027431849000161643,0.6105757196495619
100,100,64,16,0.6303328928960367,0.024032087019477667,0.6318523153942428
100,100,64,32,0.6113445206612249,0.030822780112596152,0.6452753441802253
100,100,64,64,0.6217943795322805,0.04203182900327847,0.6478723404255319
100,250,8,16,0.6273348594961228,0.018033741950464113,0.6395181476846058
100,250,8,32,0.6295251911856363,0.018292925195140683,0.6241239048811014
100,250,8,64,0.6324412075385208,0.018953746608477335,0.6250938673341677
100,250,16,16,0.6256930342285861,0.027037413720964056,0.6236545682102629
100,250,16,32,0.6252956218788,0.01964258069204931,0.610325406758448
100,250,16,64,0.635881728680761,0.019979933461547056,0.6312578222778473
100,250,32,16,0.6101855862530361,0.019248601456303513,0.5904881101376721
100,250,32,32,0.626934855592489,0.016617082631975557,0.633729662077597
100,250,32,64,0.6231424936310982,0.012228330938257138,0.6188986232790988
100,250,64,16,0.614562712654069,0.015451346208683424,0.6049123904881102
100,250,64,32,0.6246456460215783,0.022537760250488106,0.5979662077596997
100,250,64,64,0.6244352573516856,0.022236143994670925,0.6009073842302879
200,15,8,16,0.6471845345357894,0.026185614832007372,0.6843629343629344
200,15,8,32,0.6491453781056733,0.045993469930821984,0.6716638513513513
200,15,8,64,0.6448584840784329,0.0393743595741591,0.6728100868725869
200,15,16,16,0.6475957775307148,0.04032104745064243,0.650699806949807
200,15,16,32,0.6513270519705197,0.043655190194009,0.6775458494208494
200,15,16,64,0.6447974390908497,0.028402017008834837,0.6863537644787645
200,15,32,16,0.6458892792167567,0.04222407678459621,0.6856901544401545
200,15,32,32,0.6430763882696279,0.040280469987044855,0.6836691602316602
200,15,32,64,0.6435820923350671,0.02989643603937312,0.6681346525096525
200,15,64,16,0.6456296300153311,0.024379745136411026,0.6814671814671814
200,15,64,32,0.6431269120246055,0.034412874620297254,0.6741976351351351
200,15,64,64,0.6420770888158711,0.04509185350499927,0.6729910714285714
200,50,8,16,0.6524461288239244,0.03785509195490153,0.6696730212355212
200,50,8,32,0.6483391945046517,0.02665777419064517,0.7034869691119691
200,50,8,64,0.6421581289522432,0.030211481569115187,0.691722972972973
200,50,16,16,0.6491991209515418,0.019458986026966274,0.682281611969112
200,50,16,32,0.6585938475078669,0.03146896814042261,0.6760376447876448
200,50,16,64,0.6421541833384129,0.038528357860887236,0.6840009652509652
200,50,32,16,0.6473741242153667,0.018124743927093814,0.6789032335907336
200,50,32,32,0.6437925992654161,0.02775932152468968,0.6768520752895753
200,50,32,64,0.6515116231001936,0.03175753754200759,0.6786317567567568
200,50,64,16,0.6494477610152579,0.022058088111023437,0.6745897683397684
200,50,64,32,0.6500033412648636,0.031145250808311147,0.6781189671814671
200,50,64,64,0.6469830317534322,0.023702123536005086,0.6776665057915058
200,100,8,16,0.6312590721625447,0.009155852863655308,0.6726291023166023
200,100,8,32,0.6364204618438083,0.02081047510833058,0.6902147683397684
200,100,8,64,0.6342453602281379,0.012353264078788066,0.6951918436293436
200,100,16,16,0.6299019271141056,0.01744307868979932,0.6339888996138996
200,100,16,32,0.6318400915577002,0.019484938806071047,0.6482263513513513
200,100,16,64,0.6234911731971267,0.015913564799713713,0.6598696911196911
200,100,32,16,0.6159583865069097,0.02191828603056618,0.6584821428571429
200,100,32,32,0.6276132761917379,0.008350025578819023,0.6574867277992278
200,100,32,64,0.638360581883336,0.00946165615201075,0.683940637065637
200,100,64,16,0.6293490057528748,0.02332287890482483,0.6319980694980695
200,100,64,32,0.6256820003127785,0.023291424311193226,0.672870415057915
200,100,64,64,0.6234137004196091,0.010580212163236642,0.6664454633204633
200,250,8,16,0.6214797540433054,0.022359076181937516,0.6622224903474904
200,250,8,32,0.6134014987671951,0.017710601835461685,0.6530827702702703
200,250,8,64,0.6275622827828244,0.012948275979674522,0.6511522683397684
200,250,16,16,0.6152358074704873,0.01101065961590249,0.6604126447876448
200,250,16,32,0.6184563062858588,0.01642343437147726,0.651996862934363
200,250,16,64,0.6109390113199704,0.02253160383036987,0.636070222007722
200,250,32,16,0.6132449316507053,0.02260461485848692,0.650036196911197
200,250,32,32,0.6176120939483727,0.011120600655707545,0.6514840733590733
200,250,32,64,0.6141417031981579,0.01887655008394128,0.6556467181467182
200,250,64,16,0.604478294596797,0.018785056574107954,0.6442446911196911
200,250,64,32,0.6125099870145231,0.01921760446635724,0.6170970077220077
200,250,64,64,0.6127070186531306,0.018774236187022907,0.6264780405405406
